,amplitude,rise_time,temperature,r_chisq,sigmoid_dist,snr_rise_time,snr_amplitude,objectId,alertId,type,predicted_label
198,15175.365007302162,4.939654676878116,12815.65543900944,0.415257561466488,5.009845029225495,5.643938213282556,7.454645171045079,ZTF22abkfhua,2414382951915015000,SN candidate,TDE
199,15141.498199892803,4.975219706534669,12783.36505315517,0.4452516634942207,4.605682417700447,5.424114149764342,7.458482172328678,ZTF22abkfhua,2144165411915015002,SN candidate,TDE
200,15454.950059682236,5.062843258842745,12903.847862857148,0.4732129465382189,4.5005633324532175,5.2083957150477325,6.5624038663093245,ZTF22abkfhua,2396417061915015003,SN candidate,TDE
201,14960.977254011468,5.899599742483242,12276.096694345715,0.3470825007793969,3.4276759333053324,4.276090526967459,7.09695887751846,ZTF22abkfhua,2123298221915015001,SN candidate,TDE
202,15564.914741181712,6.193201089890671,12443.660918811163,0.3471667587182474,2.9104352480586764,3.924747397284871,6.16209633276802,ZTF22abkfhua,2119185961915015003,SN candidate,TDE
203,15581.217757301589,5.966433672999191,12566.177299396606,0.3823754717419083,3.0457593231067395,3.474446761191627,6.140807798533298,ZTF22abkfhua,2127249621915015001,SN candidate,TDE
204,15648.933220152974,5.996448057305375,12584.109483294103,0.4368861794588431,2.3514928314243684,2.951786858617336,4.983213793100068,ZTF22abkfhua,2140234061915015000,SN candidate,TDE
205,15354.630147384614,5.483066150781741,12758.764326880731,0.5523910230344391,2.302136224103285,2.8496767960987084,4.342772024045288,ZTF22abkfhua,2104379821915015001,SN candidate,TDE
206,20770.78307254783,6.143053428205899,14441.784737288826,0.4343479534288209,1.8551504543025048,2.589993209233238,2.2459893837523963,ZTF22abkfhua,2125232851915015000,SN candidate,TDE
207,22840.67077720608,3.710874449469494,17454.255626492264,0.4288651057597961,2.4686559141271296,1.5836561745779347,1.5978991783607968,ZTF22abkfhua,2148153151915015000,SN candidate,TDE
279,14817.01605161081,16.64781611808988,11856.182466103532,0.2324880394992072,2.907341067153803,7.730871107588382,8.04373711316835,ZTF22abegjtx,2096378576315015005,Unknown,TDE
280,14879.226504825774,16.865011515114638,11830.519378878062,0.2400323289100845,2.503834112568794,7.143516732808522,7.964912724447033,ZTF22abegjtx,2428445486315015004,Unknown,TDE
281,14860.850732001323,16.83632000295384,11827.810525534593,0.2509352005717268,2.0396517528631803,6.841708200215404,7.969143767527735,ZTF22abegjtx,2390438126315015002,Unknown,TDE
282,15389.95052853358,17.100167554572522,11985.031690492257,0.2551008203249518,1.9670524604138628,6.554000730457811,6.401234347026773,ZTF22abegjtx,2805334766315015010,Unknown,TDE
283,15301.563626909576,16.789334605004893,12053.673892420931,0.259597351236556,1.916078466176986,6.408802557451187,6.426966062286205,ZTF22abegjtx,2477220576315015003,Unknown,TDE
284,14708.273505005314,16.49978576315313,11880.68929459448,0.2607860688221255,1.9911480388160456,6.303030402975278,5.906397926549499,ZTF22abegjtx,2085316226315015003,Unknown,TDE
285,14571.966305651604,16.08986251578925,11966.014965422111,0.2806257090643804,1.7690012873078098,5.945622650894787,5.878924475952327,ZTF22abegjtx,2104390356315015004,Unknown,TDE
286,13256.97857446197,15.465362215991815,11573.161736686672,0.2819962333367556,1.83011441161718,5.452797345308093,4.256936415535483,ZTF22abegjtx,2085369726315015009,Unknown,TDE
287,13267.60041107244,15.47590044675253,11575.402222276129,0.3007756215132272,1.6941864940370852,5.09193715816409,4.125527711257637,ZTF22abegjtx,2499225756315015006,Unknown,TDE
288,13664.458065813204,15.980873740141243,11527.466179489846,0.3148807301756936,1.3823618018322323,4.458371285301789,3.6980940070029633,ZTF22abegjtx,2127272556315015002,Unknown,TDE
289,14268.775638763917,16.704456790352527,11426.57989126124,0.3255510505013135,1.092723266214133,3.9181677084555946,3.211022900031844,ZTF22abegjtx,2127352146315015003,Unknown,TDE
290,17745.675717593214,19.69805400218892,11016.334593729023,0.279565452625848,0.3452205267478587,2.9435120938659,1.81159842420683,ZTF22abegjtx,2125294496315015006,Unknown,TDE
291,12937.31535317985,16.55141435926928,10885.472774235612,0.2821548303641746,0.6308916142599791,2.7066123384598395,2.205572792540809,ZTF22abegjtx,2485266826315015003,Unknown,TDE
292,11042.763100764794,14.941445257650589,10704.265245078755,0.2893311043072795,0.7419216321961469,2.442283356611984,1.9578774147952696,ZTF22abegjtx,2152188936315015003,Unknown,TDE
293,11514.526334387308,15.634625050490351,10505.967917144046,0.3121782183980153,0.4619119960964847,2.2752769500757357,1.7455528345955569,ZTF22abegjtx,2113322026315015002,Unknown,TDE
294,8697.715697053662,13.344801139051611,9955.506660969486,0.3073808129456835,1.0546820045484655,2.0807388818171617,1.8716224201524836,ZTF22abegjtx,2148190246315015004,Unknown,TDE
295,9051.243089572374,14.08296494782648,9695.778390709533,0.3372277150273917,0.7343384417479744,1.9361155461430464,1.6780908227203828,ZTF22abegjtx,2160170236315015007,Unknown,TDE
372,20280.462884817367,5.046008651234289,13406.784420474656,0.2950114956715568,2.445211090208124,1.6831336248974558,4.1967129825750575,ZTF21aaagzee,1470482346215015012,SN candidate,TDE
479,27758.827494903697,4.15264557615403,8561.218832328814,5.640320807721052,4.535901569076554,12.10135234792365,19.918656579911783,ZTF20abwtifz,2791457364715015002,Seyfert_2,TDE
480,27889.616797602182,4.051542024166336,8885.873404974285,6.595884380514884,4.69462066838205,12.057744980898564,17.65896613708068,ZTF20abwtifz,2804443444715015008,Seyfert_2,TDE
481,24186.12088682255,3.673517227978832,7991.9992255184,3.037782600413074,4.926335757706447,11.821082576024583,20.22840253792597,ZTF20abwtifz,2785401724715015001,Seyfert_2,TDE
482,24534.13019180916,3.0283626239547203,9967.53053871256,0.127713282543009,4.811983256601315,7.318397629118923,8.90745504885378,ZTF20abwtifz,2778482374715015026,Seyfert_2,TDE
794,26301.13316177468,6.718409932866872,13230.433383289394,0.329846340851979,4.376182506335975,4.7559281812303125,7.212771948465334,ZTF24aaecooj,2667261451915015027,SN candidate,TDE
795,26752.27900369676,6.039972931959754,13561.48743738527,0.3340480611805573,4.883523340227003,3.388530250339038,6.657093433515076,ZTF24aaecooj,2679192651915015012,SN candidate,TDE
796,29865.8882226054,8.336196978872982,13674.265163882144,0.2294843466530347,1.976017418118872,1.916521955146856,4.269926276516892,ZTF24aaecooj,2600337541915015011,SN candidate,TDE
886,17311.321534671348,9.866992123754535,11700.219007157057,0.7470225401442508,1.5950285618121574,4.812137047133362,5.2397482074276684,ZTF22aaizrty,1976230504115015015,SN candidate,TDE
887,33916.94233510438,12.086758349549504,14326.757549918471,0.3265045180729447,0.5161789233379638,3.982100551649588,1.9132725576425005,ZTF22aaizrty,1970209504115015012,SN candidate,TDE
1026,6420.826539352476,6.223524607784506,12555.184426714906,0.5794672778682026,4.8842422533765735,1.789909362761216,3.006968286499083,ZTF22aavuelk,2097254515815015006,SN candidate,TDE
1134,7678.95276516898,6.088433509488394,12423.981997243884,0.3932352878193041,2.7067741260389893,3.52474992432108,3.2960704629232067,ZTF21abwjhbw,1713210485815015048,SN candidate,TDE
1135,9448.164044672636,7.973246398444901,12340.214715527774,0.2026943384664985,1.0285304482373192,2.198913905193379,2.077964927798019,ZTF21abwjhbw,1718291775815015017,SN candidate,TDE
1136,9481.86019651882,8.031936391561967,12313.44244133442,0.2363814619016696,0.7665948101875263,1.977625891514291,1.8939848983706744,ZTF21abwjhbw,1778106305815015037,SN candidate,TDE
1137,8736.909653054032,7.736507342530717,12084.502253979885,0.2714426297958903,0.8925775325720061,1.938430298668548,1.764344584784854,ZTF21abwjhbw,1709231555815015044,SN candidate,TDE
1580,13698.445704329426,18.439904746382823,10705.149337828689,0.6159164477623362,1.2093805862677962,7.446943911234538,7.602326040427256,ZTF20abfcszi,1497154320815015005,Unknown,TDE
1581,13733.356880307714,18.44161726327098,10664.657373544404,0.5880632009116324,0.8169674594885151,6.583259412107911,6.408938386890829,ZTF20abfcszi,1348464814115015006,Unknown,TDE
1582,13969.114276438651,18.623744846650105,10688.90604750111,0.6017458032356314,0.7799604540107412,6.339547077502737,5.744674281294257,ZTF20abfcszi,1284386774115015003,Unknown,TDE
1583,13817.752704575832,18.518067635840097,10669.436465370847,0.6171129705395351,0.799432980835462,6.205894167579264,5.516946283881982,ZTF20abfcszi,1500212404115015006,Unknown,TDE
1584,14525.685529258972,19.300333224526018,10590.907263348863,0.6219423741003367,0.4972931183613665,5.58097555499802,4.500983390260582,ZTF20abfcszi,1418228764115015004,Unknown,TDE
1585,15026.930626283794,19.604825591881884,10638.088364580295,0.6347606117408476,0.4346370156025771,5.406502634584827,4.002819267312909,ZTF20abfcszi,1372374654115015005,Unknown,TDE
1586,18528.227897736917,21.36513098766328,10883.192707867614,0.594541630393895,0.0703481391831636,4.753008900096915,2.5245320640163524,ZTF20abfcszi,1309429250815015008,Unknown,TDE
1587,16521.299478359826,20.116874612205887,10959.070349932674,0.5933704364328491,0.3159867938582343,4.809253617026711,3.035107076187923,ZTF20abfcszi,1303406704115015002,Unknown,TDE
1588,16270.43955693762,19.918156921678406,11048.490227461789,0.5784584403676861,0.2148354987935356,4.261434821281877,2.765632373504621,ZTF20abfcszi,1468268410815015002,Unknown,TDE
1589,17836.30735675683,20.980482616825885,10922.627313201372,0.5849803532724256,0.0036285990232405,3.9576748623533535,2.1927890998889006,ZTF20abfcszi,1369321824115015005,Unknown,TDE
1599,14175.799936023985,10.545035098914529,8942.83926850724,0.5843048813603517,4.689500288928631,12.261295121767676,17.39962779969601,ZTF20abisysx,1285233240515015017,Unknown,TDE
1600,14233.547217637337,10.633641595600157,8916.714892942007,0.6218380557445187,2.2916711448400946,9.924392030466995,15.606217190134457,ZTF20abisysx,1313275870515015014,Unknown,TDE
1601,15300.32987561468,11.13146537909851,9055.22535055283,0.5358051520502689,1.804403009947982,9.267857922741838,11.178030656615682,ZTF20abisysx,1541482550515015005,Unknown,TDE
1602,14821.246083340446,10.707448955601295,9211.981126543022,0.5056031412551565,1.972542233258247,8.808478924323435,10.910743036960248,ZTF20abisysx,1470573900515015000,Unknown,TDE
1603,18075.467781704603,11.97378273145782,9449.440626740548,0.3885266631795674,1.1872475284502482,7.076034409123522,4.9836210254975,ZTF20abisysx,1656191260515015011,Unknown,TDE
1604,19574.516558371837,12.527771990559296,9416.857187263397,0.4147387366805264,0.1735049812507772,4.813813823305054,2.788515146085309,ZTF20abisysx,1470571480515015005,Unknown,TDE
1605,16991.2843389256,11.466044345830554,9976.699945134782,0.3563931604096445,0.0522495536247902,3.317036690553755,1.9360171526532288,ZTF20abisysx,1297242800515015014,Unknown,TDE
1880,7345.138999010309,28.21825763554509,13589.53130099946,0.261042120658746,4.039826922659022,2.8739983866736365,6.5319394154799255,ZTF20accxwrk,1552179105815015016,Unknown,TDE
1881,7329.16013242278,28.64347198695847,13544.669311406478,0.2655214653193387,3.9122464192994575,2.795867995669429,6.5328158680810615,ZTF20accxwrk,1922163465815015009,Unknown,TDE
1882,7368.424959271267,27.84389269411935,13639.04873601582,0.2679137780779393,4.017959288350064,2.8180997734502258,6.440006002350283,ZTF20accxwrk,1425360645815015013,Unknown,TDE
2234,11849.64329151999,6.036920541309029,14734.479276586895,0.8344041773097491,6.012878562983779,9.884562892863448,5.577967668485793,ZTF21abqtckk,1732138180615015003,SN candidate,TDE
2235,11917.327032171272,6.02055884499322,14791.41031564182,0.8659985557012585,6.026017019026591,9.868173670754196,5.506269810957075,ZTF21abqtckk,1697177960615015006,SN candidate,TDE
2236,13261.907653471922,6.301597040519759,15496.194257428731,0.7883883331983713,5.214485240292025,9.430667742397503,4.829758158734276,ZTF21abqtckk,1701183610615015004,SN candidate,TDE
2237,12537.69023672564,6.53420598564191,14892.952661118969,0.7417727677270857,4.679239998818572,8.891972635559554,5.1121330916643695,ZTF21abqtckk,1682219210615015004,SN candidate,TDE
2238,12229.320292675902,6.660534306627153,14617.759433247002,0.7417071164085423,4.558788850731098,8.60059563045888,5.293936868491034,ZTF21abqtckk,1704166200615015004,SN candidate,TDE
2239,12502.424848921211,6.757823903338226,14738.98183469004,0.7679500222104305,3.1477825318859463,8.237428598426858,5.06398710163386,ZTF21abqtckk,1734144580615015001,SN candidate,TDE
2240,12198.318130534875,6.84179618054044,14474.960827861138,0.7943997005766268,3.082900438018396,8.044771880395315,5.129568270471964,ZTF21abqtckk,1692287260615015001,SN candidate,TDE
2241,13468.018492610188,7.148379106537337,15042.721931547416,0.7508062157610611,2.5975375867041075,7.571233322649197,4.413296303493754,ZTF21abqtckk,1695217360615015003,SN candidate,TDE
2242,12846.622933907462,7.330449825740768,14500.482169927864,0.7644242758287162,2.47725644095342,7.20619369460098,4.561109243556976,ZTF21abqtckk,1719201750615015004,SN candidate,TDE
2243,14932.419298514356,7.869533755324197,15248.494632044374,0.6736433707554541,1.9119236563813613,6.532156672420595,3.766935577292216,ZTF21abqtckk,1719157540615015003,SN candidate,TDE
2244,14140.825019297665,8.16647418157753,14505.847687886246,0.6645312012319962,1.7486747222573855,6.143644826697684,4.070066889450224,ZTF21abqtckk,1682260930615015006,SN candidate,TDE
2245,20272.88128545173,9.513068519183184,15866.270216448944,0.5159962273885643,0.7768285252086065,4.784557584587254,2.5319243647829044,ZTF21abqtckk,1701219100615015001,SN candidate,TDE
2396,16731.077574990908,14.15868978801612,15383.770179112274,1.5818611568046386,1.830539348939328,5.19028257017738,3.2292160672876955,ZTF22abzajwl,2213398212715015001,Unknown,TDE
2397,16022.229628023588,15.90118418010344,14127.326647491143,1.5597861178479595,1.3736815699519904,4.396004271415372,3.5256057953059514,ZTF22abzajwl,2625349322715015000,Unknown,TDE
2474,6795.475601242102,5.204515405354356,13070.327930129028,0.3962393374538167,5.563430512038048,6.356717440516188,5.401701646853084,ZTF20abjwvae,1290195530915015009,SN candidate,TDE
2475,7114.214547662619,5.403456904833938,13296.370297915357,0.3709852553825468,4.940931118583499,6.117264052208097,4.81535865491986,ZTF20abjwvae,1309181740915015004,SN candidate,TDE
2476,7372.282528369557,5.504504090896669,13507.64502937101,0.360785174465612,4.636117295084639,6.009227715149688,4.536720143692772,ZTF20abjwvae,1318177300915015017,SN candidate,TDE
2477,7729.131277037267,5.6229037646300535,13795.768495346152,0.3503652658863914,4.329226096899983,5.878994329622981,4.170169660092004,ZTF20abjwvae,1303173860915015011,SN candidate,TDE
2478,8582.734122636648,5.8628618414182325,14442.57624269879,0.3727025843656201,3.910007308538949,5.465587601170071,3.228059507143397,ZTF20abjwvae,1315182180915015013,SN candidate,TDE
2479,8680.354927712291,5.822506952397515,14566.772033943696,0.4113289643634754,3.783171356556601,5.317560091068532,3.0991581265193413,ZTF20abjwvae,1312196110915015004,SN candidate,TDE
2480,8810.995455152142,5.771376690630992,14731.07454930983,0.4595406945598578,3.819448548048037,5.12029765131255,2.9153331133002083,ZTF20abjwvae,1296193570915015008,SN candidate,TDE
2481,8864.996427873664,5.784312746742258,14767.540391883009,0.5249937930557314,3.2946128872524363,4.7636802411871,2.713721042489427,ZTF20abjwvae,1316212220915015007,SN candidate,TDE
2482,9257.860228759964,5.891820266226446,15020.399963411472,0.6045265138809475,3.192533236191409,4.387538850859287,2.3282202683273328,ZTF20abjwvae,1318213170915015008,SN candidate,TDE
2483,8986.542805934852,6.777543866714983,14002.12702879636,0.447196517379019,1.7033166171603098,3.35939902220522,2.5301084365264503,ZTF20abjwvae,1303257100915015004,SN candidate,TDE
2484,6312.172150802123,5.819693828341696,12300.232314177563,0.4770314683407101,2.346362152746557,2.623503422744404,1.8058499088712596,ZTF20abjwvae,1293242510915015004,SN candidate,TDE
2520,5595.473341827497,4.900540771055083,11892.041856756576,0.2889926264807442,1.5508045172859963,2.509405754732331,2.9235525721335383,ZTF21abijcya,1642229450015015019,SN candidate,TDE
2521,6696.33483212122,6.0462983537233415,11594.340891067528,0.2639748094206144,0.5301553243292768,1.8012064415202649,1.6146334065456411,ZTF21abijcya,1645256660015015007,SN candidate,TDE
2942,5390.15235017459,7.45325191239179,11520.869883757545,0.2616901240336067,1.8958940503920465,2.2639973162166367,2.211107115153862,ZTF20abltdle,1309179875915015000,Unknown,TDE
3067,12952.731662135137,5.159418627412397,12217.856836183808,0.2907986435778001,6.109981960880861,8.342519550374812,9.675086047894323,ZTF20abonvte,1385095245315015012,SN candidate,TDE
3068,12860.82155650322,5.332438915568777,12041.261012545488,0.2809684193868502,5.705455856299538,7.841937060408508,9.939774649530726,ZTF20abonvte,1313173175315015014,SN candidate,TDE
3069,13161.32547894744,5.500512315312061,12126.401986128283,0.2653237723984579,5.327232538016763,7.486834723580676,9.38433718525533,ZTF20abonvte,1370219825315015006,SN candidate,TDE
3070,13162.82533356953,5.480782242028794,12141.024831912586,0.27709913442776,5.34221147893588,7.016598667301949,9.36822823465201,ZTF20abonvte,1308240175315015015,SN candidate,TDE
3075,15526.95951631926,6.86664103198428,12636.607919461134,0.1962255022676243,1.3228619634828525,2.3777420297816487,3.5032342905415037,ZTF20abonvte,1391111935315015012,SN candidate,TDE
3076,15262.95251594356,6.7205536132681125,12624.816012051197,0.207595399754485,1.2419896332671485,2.26053050337208,3.3505004119032,ZTF20abonvte,1339158465315015005,SN candidate,TDE
3077,14170.297770988584,6.179317307888547,12508.725942624931,0.2094944689866349,1.4718976448373695,2.212348055501495,3.404642854660901,ZTF20abonvte,1342199275315015008,SN candidate,TDE
3078,14058.49332410958,6.069382697559541,12543.106423975674,0.2239150639382063,1.3617373396022985,2.0569717254735664,3.3920151396303813,ZTF20abonvte,1321235915315015010,SN candidate,TDE
3079,14063.810827450132,6.080220008974855,12537.507890675037,0.241139109464034,1.3541667369624235,1.8572379069010487,2.838473274150181,ZTF20abonvte,1383097185315015014,SN candidate,TDE
3080,13837.8155644004,5.8715210438383,12604.725819446685,0.2602323130596651,1.2868821978244724,1.6379711585762216,2.7768550336883853,ZTF20abonvte,1316215035315015042,SN candidate,TDE
3120,35213.96778567127,4.838787226726003,12313.723196960322,0.8794657282862499,2.7266041842623765,7.848040317597231,10.384625886107573,ZTF22aafmtqf,1954188661415015035,SN candidate,TDE
3121,35951.377892689285,4.926190426860007,12401.694801314634,0.9306905818065648,2.652367982253692,7.318909105463572,8.97370006584574,ZTF22aafmtqf,1954189610315015011,SN candidate,TDE
3123,44535.67134526378,4.669684168930148,14212.289681753566,0.8614062701226017,1.766221172561497,4.782454213874824,4.246188987060361,ZTF22aafmtqf,1933256160315015014,SN candidate,TDE
3124,49988.24918375649,5.634907139131092,13595.209651303798,0.8407133476981705,0.9182429257161268,3.247297964598119,3.007433218990666,ZTF22aafmtqf,1933156230315015007,SN candidate,TDE
3126,57810.99206210489,5.102487592661177,15007.44288208242,0.705210104405961,0.5458383095532453,2.656735087925404,1.8338707437669035,ZTF22aafmtqf,1960189581415015015,SN candidate,TDE
3147,11895.245513694528,12.453463549785532,9874.424989555184,0.5506334930991098,0.8169389450779603,3.5665093899733606,3.021391580069376,ZTF22abvcnnl,2188207560215015005,SN candidate,TDE
3148,13511.135146554643,12.96570006186854,10464.679610841957,0.5331130286878595,0.2842791931540285,2.357343433415069,1.561898906223507,ZTF22abvcnnl,2160152680215015001,SN candidate,TDE
3235,14526.88815937604,4.816764982186501,12450.022642607204,0.3961098308464391,1.779286437025957,2.9773565887162574,3.743574474232781,ZTF21aaahyjj,1516373862915015012,SN candidate,TDE
3236,14344.322042892292,4.690499157446884,12495.686747189768,0.4516876922923762,1.4509067772318094,2.21267306597956,3.393590876541264,ZTF21aaahyjj,1477483511615015012,SN candidate,TDE
3463,22169.77408282934,16.120648814700306,17920.338540320867,0.3012677443837834,1.072685141187305,3.263765823830857,2.5306106497049865,ZTF21aaaokyp,1538339750315015008,SN candidate,TDE
3464,26292.6974089251,17.24872503433491,18741.23653926468,0.293980011582998,0.8259898642739038,2.9475147865344957,2.159187126999078,ZTF21aaaokyp,1538359541415015005,SN candidate,TDE
3465,26214.73668066944,17.939584643990347,18272.413686302498,0.2879174992212627,0.6926986843001515,2.707120796113037,2.056870863230636,ZTF21aaaokyp,1467471031415015001,SN candidate,TDE
3466,24640.86233273716,19.00058734883243,16929.93504186032,0.1967807587081824,0.3784816230499532,2.453132295639538,1.8487578863367224,ZTF21aaaokyp,1513319901415015006,SN candidate,TDE
3535,19011.704009413446,7.891576828649288,11124.514101618826,0.9518952211454084,2.70150847896325,4.376275136671658,8.386640088199433,ZTF23abpznvm,2653269823515015005,Unknown,TDE
3536,18640.21819664029,8.094122357040105,10817.088449715544,0.9666872401776267,2.5815166070530897,4.239488990441862,8.244015172388416,ZTF23abpznvm,2560523683515015004,Unknown,TDE
3572,14888.059836281564,23.26907042804352,11548.125333605103,0.2599622260756901,0.6473017103444,1.6485792588571306,2.3819011496489635,ZTF18acfhomp,2573206875215015007,Unknown,TDE
3601,7598.751372592174,18.691802631476527,12545.972828235504,0.2412367381155498,1.532045956356633,2.4008524193891487,2.8256388592370603,ZTF21absyjff,1733205241215015011,SN candidate,TDE
3603,6471.717564159194,15.610734258273425,12233.217511452687,0.1997901684375384,1.987178441345308,2.5165135176145386,3.574854762963949,ZTF21absyjff,1730239911215015009,SN candidate,TDE
4082,12370.965198195716,10.004257856885657,11513.946271722283,0.245571014823381,3.3828114425441203,4.184124317956179,10.114190435446442,ZTF24aaowjlw,2747227025515015011,SN candidate,TDE
4083,12298.262781386136,9.86396650799924,11499.276103972996,0.2587187421954524,3.237315149479368,3.939807006256526,9.422212691391785,ZTF24aaowjlw,2736226525515015018,SN candidate,TDE
4084,12243.967998481225,8.846560448540934,11731.035361344815,0.222262245527593,3.650423294211676,3.8115405525990975,9.667949704323918,ZTF24aaowjlw,2726247605515015005,SN candidate,TDE
4085,12394.069205936776,9.139085016316365,11754.459301245086,0.2341094750705813,2.756860182128904,3.1909553928056,8.226251041482792,ZTF24aaowjlw,2761267095515015003,SN candidate,TDE
4086,12398.567153147527,8.714222460079176,11886.027523756016,0.2420771748185624,2.9127533345769723,3.0425092156912568,8.400326475548944,ZTF24aaowjlw,2728315835515015006,SN candidate,TDE
4087,12289.054944314716,8.518020633341555,11869.610494241611,0.2596015392391519,2.524055756264105,2.7694988389552053,7.377117399081112,ZTF24aaowjlw,2730330695515015009,SN candidate,TDE
4088,12864.447327589549,8.910154221506797,12094.547268832115,0.2873887054462376,2.163489428150681,2.232793367091913,5.190781547425901,ZTF24aaowjlw,2716247545515015024,SN candidate,TDE
4089,12920.220380957951,9.244454522736278,11992.776471458254,0.3126504378366339,2.047912885384568,1.989388293428102,4.944639690125424,ZTF24aaowjlw,2774192685515015014,SN candidate,TDE
5105,10245.421891113863,67.86763655435217,11150.029084335352,0.7024345007536309,0.680639647520047,2.078209791450266,2.389954957887836,ZTF18aapcknl,1295348135115015002,Seyfert_1,TDE
5479,14070.773571651798,6.156264332761051,11546.396931378798,0.3545163409985558,1.1283003173221695,1.8877811905578783,2.494770603611675,ZTF18aasypqx,1885455525715015003,Unknown,TDE
