 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 42 756 11 1 ZTF_g 456311524015 0 2.4358 195.084 14.4572 26.2483 3.14127e-05 0.0358366 -0.0331436 5.58503e-05 243 30. 0.061599 0.060229 19.4765 26.2483 2 2458210.8115278 756120140 -141.84965035482 77.251976 -2.042554 0.946280 -216.12128471294 127.461166 -1.707005 1.105687 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 43 756 11 1 ZTF_g 456316294015 0 2.6457 208.026 16.2067 26.211 3.76169e-05 0.0376957 -0.0168955 6.98515e-05 220 30. 0.059463 0.064238 19.3767 26.325 2 2458210.8162963 756120140 7.93004360735 87.813950 0.100454 0.977945 65.95727893155 142.763168 0.465117 1.097506 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 44 756 11 1 ZTF_g 456335934015 33554432 2.4641 124.293 17.3412 25.7857 0.000337183 0.0952377 -0.00973507 0.000708186 166 30. 0.052525 0.058554 18.8476 25.7857 2 2458210.8359375 756120140 29.6571731249 91.574982 0.360253 1.002715 6.35495004581 154.900620 0.041302 1.098871 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 45 756 11 1 ZTF_g 456379464015 0 2.154 208.147 23.7347 25.9866 6.05354e-05 0.0428634 -0.0203678 0.000123564 186 30. 0.058012 0.053369 19.0423 26.325 2 2458210.8794676 756120140 -64.69691024643 116.366615 -0.618458 1.049173 -285.86630002206 197.902695 -1.454208 1.088342 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 46 756 11 1 ZTF_g 457328594015 0 3.5541 208.336 11.5859 26.3591 3.57648e-05 0.0357519 -0.0361175 6.99896e-05 208 30. 0.074888 0.07711 19.4325 26.325 2 2458211.8285995 756120140 39.27818559504 77.756073 0.561917 1.069013 172.73908830176 106.559822 1.631971 1.175210 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 47 756 11 1 ZTF_r 460233484015 0 2.6173 223.219 24.6253 25.3105 4.8621e-05 0.0455325 0.131027 7.07377e-05 279 30. 0.081588 0.063589 18.737 26.275 1 2458214.7334838 756120240 -118.45673212418 130.399826 -1.010503 0.883467 -19.28359487901 207.389221 -0.093609 1.067725 0.200405010094667 20.2590002059937 0.0489999987185001 1.817999958992 0.128000006079674 2458155.034178 2458198.874213 0
 48 756 11 1 ZTF_r 460247124015 0 2.6251 223.438 24.6168 25.2148 4.31154e-05 0.0435669 0.123668 6.19134e-05 286 30. 0.0776 0.066277 18.7417 26.275 3 2458214.7471296 756120240 -140.63659731725 131.857178 -1.186450 1.039226 -237.09372710677 208.133987 -1.146812 1.077653 0.200405010094667 20.2590002059937 0.0489999987185001 1.817999958992 0.128000006079674 2458155.034178 2458198.874213 0
 49 756 11 1 ZTF_r 460248064015 0 2.6256 223.535 37.8665 24.8097 7.81536e-05 0.050396 0.10489 0.000121031 220 30. 0.073455 0.092386 18.2926 26.275 2 2458214.7480671 756120240 -48.95349495421 190.154984 -0.286372 1.118748 82.02322188143 301.619080 0.273775 1.075887 0.200405010094667 20.2590002059937 0.0489999987185001 1.817999958992 0.128000006079674 2458155.034178 2458198.874213 0
 50 756 11 1 ZTF_g 460259284015 0 3.5274 208.364 19.7312 25.0295 0.000100634 0.0474215 -0.0219003 0.00023026 147 30. 0.082395 0.101754 18.8515 26.325 3 2458214.7592824 756120140 -188.21881242316 146.458145 -1.429566 0.979691 -369.42947423593 201.693924 -1.843970 1.165952 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 51 756 11 1 ZTF_g 460260214015 0 3.7324 208.769 28.3044 24.724 0.000197047 0.052463 -0.0277979 0.00053872 113 30. 0.088847 0.119954 18.3945 26.325 2 2458214.7602199 756120140 -121.87247831352 227.438324 -0.596069 0.884339 -47.42891949836 302.683289 -0.157750 1.186448 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
 52 756 11 1 ZTF_g 460262094015 0 3.3018 208.451 15.4707 25.2459 5.77414e-05 0.0424841 -0.00264159 0.000117134 189 30. 0.081265 0.10032 19.2016 26.325 1 2458214.7620949 756120140 -111.91464605657 105.452461 -1.180552 1.040473 -87.99448706685 150.962555 -0.586815 1.152540 0.547970591778182 21.5779997825623 0.150999993085861 1.73399996757507 0.20100000500679 2458166.947720 2458204.894514 0
